date,id,content,username,like_count,retweet_count
2023-03-01 19:15:18+00:00,1631010240597458944,"Har #GretaThunberg ombestemt seg? Er hun for eller mot #Vindkraft, egentlig??? #Fosendommen #Fosen #demonstrasjon #OED https://t.co/sktJoe1xjW",flisleggerfrue,0,0
2023-03-01 18:09:04+00:00,1630993572613816336,"Eit av hovudprinsippa i FN sine berekraftmål er at ingen skal utelatast (Leaving no one behind), heller ikkje våre etniske minoritetar i Noreg. Trist at regjeringa no prioriterer klima og økonomi framfor sosial og kulturell berekraft i oppfølginga av #Fosendommen #bærekraft",ookland,1,0
2023-03-01 18:00:39+00:00,1630991453617831937,"- Det er jo interessant å notere at regjeringens handlekraft overfor et pågående menneskerettighetsbrudd mot vårt eget urfolk beror på at det utøves sivil ulydighet, påpeker verdens beste @anineki i #dax18 om #Fosendommen https://t.co/M7od2g22IU",TrulsGulowsen,136,19
2023-03-01 17:44:51+00:00,1630987476893327361,"Hører på #dax18 at Ulltveit-Moe, Enoksen og Stavrum lider av samme grunnleggende misforståelse om urfolksrett og #Fosendommen https://t.co/F7yDvw6SHP",TrulsGulowsen,57,11
2023-03-01 17:35:54+00:00,1630985226045337600,"«Regjeringen har sett etter et smutthull i Høyesterettsdommen om Fosen, for å slippe å rive møllene. Men det må de høyst sannsynlig gjøre. De har malt seg solid inn i et hjørne», sier Øyvind Østerud Det norske vitenskapsakademis foredragsserie om demokratiet. #Fosendommen https://t.co/BKO0NRR2Ps",vesleost,9,0
2023-03-01 17:34:49+00:00,1630984950945021952,"Dette er helt nydelig. #Fosendommen 

https://t.co/h3I6Hb3wAi",ragnhildfd,6,1
2023-03-01 17:30:12+00:00,1630983790574043152,@siljet «Vi har hele tiden vært veldig tydelige»  på kva då? At det er viktig å sitte musestille i båten og håpe at ingen bryr seg? #Fosendommen,marithalc,0,0
2023-03-01 17:24:20+00:00,1630982313516335115,Statens feil vil vokse seg enorm som et fjell før de ansvarlige selv oppfatter den. #Fosendommen,jan__henrik,0,0
2023-03-01 16:59:00+00:00,1630975939097001986,Har skrevet om Fosen-saken og aksjonene i Oslo for @AgendaMagasin. Det haster for regjeringen å rydde opp i tillitsbruddet. #Fosendommen,ragnhildfd,8,1
2023-03-01 16:45:00+00:00,1630972415411879944,"I dag har @jonasgahrstore  prøvd å beklage det pågående menneskerettighetsbruddet. Men urfolk er ikke noe ""vi har"", de er en del av samfunnet. At rettighetene deres er krenket, er ikke noe ""de opplever"", det er konklusjonen i en Høyesterettsdom #Fosendommen. https://t.co/qrPBhDe6za",TrulsGulowsen,318,57
2023-03-01 15:54:25+00:00,1630959686257082369,"Bildeserie: Flere departementer ble stengt av aktivister på dag syv - I tillegg til OED og Finansdepartementet er i dag også Nærings- og fiskeridepartementet og Klima- og miljødepartementet blitt sperret av aksjonister.
#Fosen #Fosendommen 
https://t.co/cJ3eMQA5iH",transitmagasin,4,3
2023-03-01 15:16:18+00:00,1630950093942603778,"Olje- og energiminister Terje Aasland (Ap) ber Stortinget om å få redegjøre for oppfølgingen av Fosen-saken. 
#Fosen #Fosendommen 
https://t.co/bWHMYaqXuG",naturpress,1,0
2023-03-01 15:15:18+00:00,1630949840321495040,Her er litt mer om hvilken Enoksen #nrkdebatt valgte å gi taletid på regjeringens «lag» om #fosendommen. Folkeopplysning.,TrulsGulowsen,6,0
2023-03-01 12:47:14+00:00,1630912578284052483,"Har svart @GunnarStavrum om #Fosendommen, minoritetsvern, menneskerettigheter og økonomisme #nrkdebatt https://t.co/F7yDvw6SHP",TrulsGulowsen,21,0
2023-03-01 12:36:34+00:00,1630909896500604929,"It's a week since the start of the #Fosendommen protest in Oslo. While the protest is intensifying and the Gov't is stuck in noncommittal rethorics, there's little hope in site for a reslution. Here's what i think should happen: 1/",andrei__marin,18,6
2023-03-01 12:10:53+00:00,1630903432327340032,"I Israel demonstreres det mot at det skal vedtas en lov som åpner for at nasjonalforsamlingen skal kunne overprøve Høyesterett, i Norge demonstreres det mot en regjering som har! overprøvet en dom i Høyesterett. #Fosendommen #HumanRights @NaturogUngdom @jonasgahrstore",Roylaeriksen,3,0
2023-03-01 12:04:20+00:00,1630901783248748545,Digger dette bildet. #Fosendommen https://t.co/1J3NioGNhw https://t.co/q9ysTkFttd,AudunBraten,28,5
2023-03-01 11:38:39+00:00,1630895318685429761,"Samiske og norske arrangører hiver seg rundt for å hedre reindriftsutøverne på Fosen og aksjonistene i Oslo. Gjennom en støttekonsert skal de samle inn penger. #Fosen #Fosendommen 
https://t.co/ys4gluAwQK",transitmagasin,4,2
2023-03-01 09:56:49+00:00,1630869691672535040,"🙌 Spennende å se aktivister i Oslo i dag og å lese opp om #Fosendommen. Bra artikkel av @abjartnes i @energiogklima.

""Vi trenger mer vindkraft i Norge, men vi må tenke bedre igjennom hvor møllene settes opp, slik at naturinngrepene og arealkonfliktene dempes mest mulig.""",Eleanor_RES,0,0
2023-03-01 09:40:33+00:00,1630865599873134592,"Tar man bort et vindkraftanlegg som er bygget, tar man i prinsippet bort strømproduksjon som kan dekke hele Trondheim kommune, sier @NTNU-professor @MagnusKorpas. @EnergyNTNU @IEL_NTNU @NorthWind_FME @oeddep @kldep @NaturogUngdom #strømpris #Fosendommen #Fosen",NTNU_ET,3,1
2023-03-01 09:35:50+00:00,1630864411802968065,Apropos olje- og energiminister Terje Aasland vansker med å beklage eller innrømme menneskerettighetsbrudd #Fosendommen https://t.co/1gWaQN3tGY,ThePhilosophyo2,0,0
2023-03-01 09:10:39+00:00,1630858072636768259,"Take Your Gardening Skills to the Next Level with PictureThisAi

#AITOOLS #AI #AIArtworks #designs #Flames1stGoal #fcmbif #1marzo #ElonMusk #Fosendommen #1marca #Mariana #BLUR #BLURR 

https://t.co/Bwb7NflugD",Ainewsandinfo,0,0
2023-03-01 09:09:26+00:00,1630857767698178048,"Photoroom AI background generator: The perfect tool for social media marketers

#AITOOLS #AI #AIArtworks #designs #Flames1stGoal #fcmbif #1marzo #ElonMusk #Fosendommen #1marca #Mariana #BLURR #BLUR 
https://t.co/5amzZ6Nf6e",Ainewsandinfo,0,0
2023-03-01 09:07:56+00:00,1630857392505200640,"Get Picture Perfect Photos Every Time with PhotoRoom's Object Removal Tool

#AITOOLS #AI #AIArtworks #designs #Flames1stGoal #fcmbif #1marzo #ElonMusk #Fosendommen #1marca #Mariana #BLUR
https://t.co/m74Gl1iNaa",Ainewsandinfo,0,0
2023-03-01 09:05:34+00:00,1630856794741276673,Jepp. Overtramp mot urfolks rettigheter gir ikke klimarettferdighet. Åpenbart. @oeddep #Fosendommen https://t.co/LkBZnkxmWD,gydagod,4,0
2023-03-01 09:03:55+00:00,1630856377944907777,"Photoroom Professional Designs: The Game-Changer for Small Business Owners and E-Commerce Businesses 

#AITOOLS #AI #AIArtworks #designs #Flames1stGoal #fcmbif #1marzo #ElonMusk #Fosendommen #1marca #Mariana #BLUR 

https://t.co/wBsKxyI1yL",Ainewsandinfo,1,0
2023-03-01 08:38:05+00:00,1630849878925492224,"De kostet NOK 6,0 milliarder å bygge…Om vi så snakker NOK  50,0 milliarder, så kan man ikke kjøpe seg fri fra Norges Lover! #vindturbiner #ulovlig #Fosendommen #Fosen #dom #høyesterett #Storting #Regjering",wakeup98894474,1,0
2023-03-01 08:34:29+00:00,1630848972322480129,Dagens @Regjeringen er som å ha en 3 åring som hele tiden prøver å teste grenser… #Fosendommen #Samer #Politikk #Strømkrise #Prisøkning #Renter #Valg,tom_knudsen,0,0
2023-03-01 08:19:56+00:00,1630845310015602689,Fortsatt med #FlaggForFosen rundt halsen. #Fosendommen https://t.co/AkJ88bnK0o,TiramT,8,0
